NO,RPM,X_ACC,Y_ACC,Z_ACC,OUTPUT
1052,1000,334,399,330,0
1053,1000,334,392,344,0
1054,1000,336,396,311,0
1055,1000,330,402,350,0
1056,1000,335,400,333,0
1057,1000,329,396,348,0
1058,1000,343,400,328,0
1059,1000,329,400,329,0
1060,1000,327,401,348,0
1061,1000,340,397,322,0
1062,1000,310,392,332,0
1063,1000,339,401,314,0
1064,1000,332,401,347,0
1065,1000,332,401,342,0
1066,1000,327,399,332,0
1067,1000,314,392,342,0
1068,1000,329,405,344,0
1069,1000,343,390,339,0
1070,1000,339,402,320,0
1071,1000,332,404,321,0
1072,1000,334,401,351,0
1073,1000,340,400,315,0
1074,1000,348,406,339,0
1075,1000,334,402,342,0
1076,1000,352,394,352,0
1077,1000,333,403,332,0
1078,1000,329,397,307,0
1079,1000,327,391,317,0
1080,1000,340,400,345,0
1081,1000,348,397,326,0
1082,1000,326,401,338,0
1083,1000,330,399,331,0
1084,1000,340,398,345,0
1085,1000,336,401,347,0
1086,1000,338,404,332,0
1087,1000,344,395,359,0
1088,1000,329,392,352,0
1089,1000,337,401,335,0
1090,1000,337,401,354,0
1091,1000,319,399,344,0
1092,1000,335,400,316,0
1093,1000,331,406,342,0
1094,1000,337,403,325,0
1095,1000,327,388,344,0
1096,1000,321,403,344,0
1097,1000,335,394,335,0
1098,1000,332,410,300,0
1099,1000,328,392,335,0
1100,1000,319,395,334,0
1101,1000,334,397,335,0
1102,1000,324,406,345,0
1103,1000,339,405,311,0
1104,1000,317,397,328,0
1105,1000,329,397,330,0
1106,1000,337,404,315,0
1107,1000,329,399,330,0
1108,1000,319,402,343,0
1109,1000,331,398,341,0
1110,1000,328,404,346,0
1111,1000,319,403,327,0
1112,1000,339,404,322,0
1113,1000,308,399,313,0
1114,1000,330,400,337,0
1115,1000,335,402,329,0
1116,1000,352,399,339,0
1117,1000,329,410,340,0
1118,1000,328,403,334,0
1119,1000,330,401,319,0
1120,1000,351,409,348,0
1121,1000,339,404,314,0
1122,1000,332,403,335,0
1123,1000,319,403,325,0
1124,1000,321,407,332,0
1125,1000,332,401,299,0
1126,1000,349,398,332,0
1127,1000,328,401,341,0
1128,1000,340,401,309,0
1129,1000,336,399,354,0
1130,1000,334,400,339,0
1131,1000,341,400,309,0
1132,1000,329,396,329,0
1133,1000,323,399,348,0
1134,1000,338,398,328,0
1135,1000,341,405,313,0
1136,1000,340,402,314,0
1137,1000,340,399,325,0
1138,1000,338,399,325,0
1139,1000,337,400,332,0
1140,1000,342,402,335,0
1141,1000,343,395,344,0
1142,1000,324,398,342,0
1143,1000,334,401,326,0
1144,1000,330,398,312,0
1145,1000,339,406,308,0
1146,1000,338,402,313,0
1147,1000,347,398,338,0
1148,1000,343,406,344,0
1149,1000,329,400,341,0
1150,1000,337,403,339,0
1151,1000,340,405,305,0
1152,1000,336,400,334,0
1153,1000,339,405,326,0
1154,1000,330,399,336,0
1155,1000,329,398,335,0
1156,1000,330,397,354,0
1157,1000,340,405,341,0
1158,1000,328,403,324,0
1159,1000,338,400,329,0
1160,1000,321,403,335,0
1161,1000,340,396,333,0
1162,1000,338,403,335,0
1163,1000,342,411,332,0
1164,1000,329,400,316,0
1165,1000,328,404,329,0
1166,1000,335,400,318,0
1167,1000,328,404,336,0
1168,1000,325,400,336,0
1169,1000,342,401,318,0
1170,1000,325,409,350,0
1171,1000,350,395,339,0
1172,1000,325,400,336,0
1173,1000,330,403,328,0
1174,1000,336,401,317,0
1175,1000,339,397,326,0
1176,1000,337,399,344,0
1177,1000,349,409,323,0
1178,1000,339,410,305,0
1179,1000,343,399,332,0
1180,1000,337,405,314,0
1181,1000,331,411,343,0
1182,1000,327,404,332,0
1183,1000,338,401,328,0
1184,1000,328,401,340,0
1185,1000,337,401,325,0
1186,1000,320,396,339,0
1187,1000,320,401,339,0
1188,1000,332,403,344,0
1189,1000,330,400,337,0
1190,1000,348,409,334,0
1191,1000,323,402,311,0
1192,1000,346,396,323,0
1193,1000,324,404,340,0
1194,1000,337,402,335,0
1195,1000,328,404,331,0
1196,1000,332,391,315,0
1197,1000,334,396,306,0
1198,1000,350,402,331,0
1199,1000,337,408,344,0
1200,1000,326,404,342,0
1201,1000,330,398,349,0
1202,1000,321,400,350,0
1203,1000,340,404,319,0
1204,1000,337,399,347,0
1205,1000,324,398,348,0
1206,1000,330,406,330,0
1207,1000,321,403,336,0
1208,1000,322,404,333,0
1209,1000,331,398,335,0
1210,1000,333,397,327,0
1211,1000,341,404,322,0
1212,1000,351,404,335,0
1213,1000,328,401,367,0
1214,1000,338,396,347,0
1215,1000,326,406,333,0
1216,1000,332,391,336,0
1217,1000,313,412,337,0
1218,1000,334,406,329,0
1219,1000,320,403,329,0
1220,1000,332,408,343,0
1221,1000,323,396,349,0
1222,1000,329,400,337,0
1223,1000,338,395,334,0
1224,1000,341,403,340,0
1225,1000,334,398,352,0
1226,1000,338,400,320,0
1227,1000,332,397,339,0
1228,1000,335,405,343,0
1229,1000,325,401,327,0
1230,1000,341,401,335,0
1231,1000,325,397,349,0
1232,1000,333,404,319,0
1233,1000,321,405,341,0
1234,1000,326,400,337,0
1235,1000,328,401,330,0
1236,1000,329,399,349,0
1237,1000,337,401,346,0
1238,1000,337,399,329,0
1239,1000,332,402,312,0
1240,1000,339,401,331,0
1241,1000,343,408,346,0
1242,1000,334,395,331,0
1243,1000,332,407,317,0
1244,1000,333,400,331,0
1245,1000,337,404,342,0
1246,1000,333,402,333,0
1247,1000,330,398,329,0
1248,1000,333,400,336,0
1249,1000,325,406,332,0
1250,1000,323,398,348,0
1251,1000,330,403,341,0
1252,1000,325,404,336,0
1253,1000,321,402,341,0
1254,1000,333,403,319,0
1255,1000,333,408,344,0
1256,1000,336,400,346,0
1257,1000,317,399,340,0
1258,1000,339,400,316,0
1259,1000,328,398,346,0
1260,1000,337,385,330,0
1261,1000,340,403,331,0
1262,1000,345,398,321,0
1263,1000,335,399,332,0
1264,1000,326,403,330,0
1265,1000,327,401,341,0
1266,1000,327,381,327,0
1267,1000,336,406,311,0
1268,1000,344,404,309,0
1269,1000,341,404,314,0
1270,1000,330,403,327,0
1271,1000,339,402,329,0
1272,1000,312,401,339,0
1273,1000,334,402,343,0
1274,1000,322,401,326,0
1275,1000,315,400,337,0
1276,1000,338,399,337,0
1277,1000,338,401,330,0
1278,1000,325,404,345,0
1279,1000,329,402,361,0
1280,1000,332,403,336,0
1281,1000,338,404,320,0
1282,1000,328,407,333,0
1283,1000,333,397,349,0
1284,1000,326,405,340,0
1285,1000,328,398,354,0
1286,1000,329,403,347,0
1287,1000,326,397,333,0
1288,1000,314,397,339,0
1289,1000,318,396,326,0
1290,1000,331,394,325,0
1291,1000,337,408,334,0
1292,1000,331,398,324,0
1293,1000,341,405,335,0
1294,1000,327,402,337,0
1295,1000,336,399,336,0
1296,1000,337,401,332,0
1297,1000,329,392,342,0
1298,1000,322,400,339,0
1299,1000,334,402,337,0
1300,1000,338,405,328,0
1301,1000,331,401,337,0
1302,1000,354,398,324,0
1303,1000,321,404,341,0
1304,1000,325,403,326,0
1305,1000,336,400,331,0
1306,1000,321,404,336,0
1307,1000,335,402,330,0
1308,1000,337,401,321,0
1309,1000,313,401,329,0
1310,1000,328,404,345,0
1311,1000,329,400,351,0
1312,1000,326,405,333,0
1313,1000,340,400,322,0
1314,1000,336,397,339,0
1315,1000,318,395,332,0
1316,1000,325,396,347,0
1317,1000,339,404,318,0
1318,1000,340,400,310,0
1319,1000,355,395,337,0
1320,1000,331,386,340,0
1321,1000,342,397,330,0
1322,1000,335,400,350,0
1323,1000,333,405,324,0
1324,1000,332,394,340,0
1325,1000,340,404,334,0
1326,1000,338,406,337,0
1327,1000,331,399,348,0
1328,1000,322,396,353,0
1329,1000,335,402,338,0
1330,1000,343,396,330,0
1331,1000,335,407,334,0
1332,1000,336,405,329,0
1333,1000,339,398,332,0
1334,1000,340,402,309,0
1335,1000,339,404,310,0
1336,1000,344,405,319,0
1337,1000,367,412,331,0
1338,1000,307,392,325,0
1339,1000,335,395,339,0
1340,1000,325,404,332,0
1341,1000,323,398,332,0
1342,1000,328,404,325,0
1343,1000,332,407,344,0
1344,1000,329,401,335,0
1345,1000,339,400,313,0
1346,1000,342,407,341,0
1347,1000,335,394,338,0
1348,1000,331,406,332,0
1349,1000,327,409,341,0
1350,1000,332,405,334,0
1351,1000,338,401,345,0
1352,1000,341,402,344,0
1353,1000,327,404,336,0
1354,1000,336,401,327,0
1355,1000,346,404,334,0
1356,1000,324,402,344,0
1357,1000,325,403,327,0
1358,1000,327,405,315,0
1359,1000,323,405,342,0
1360,1000,328,404,340,0
1361,1000,332,398,349,0
1362,1000,338,395,318,0
1363,1000,319,414,359,0
1364,1000,339,410,336,0
1365,1000,332,399,350,0
1366,1000,327,400,333,0
1367,1000,347,400,339,0
1368,1000,339,405,346,0
1369,1000,340,407,337,0
1370,1000,317,405,339,0
1371,1000,333,398,338,0
1372,1000,341,406,326,0
1373,1000,331,404,349,0
1374,1000,331,398,331,0
1375,1000,328,396,344,0
1376,1000,346,407,327,0
1377,1000,344,401,310,0
1378,1000,338,404,343,0
1379,1000,333,401,310,0
1380,1000,334,401,333,0
1381,1000,334,402,312,0
1382,1000,342,398,337,0
1383,1000,328,399,345,0
1384,1000,329,409,339,0
1385,1000,327,401,350,0
1386,1000,330,402,341,0
1387,1000,333,402,329,0
1388,1000,334,401,314,0
1389,1000,341,404,326,0
1390,1000,339,398,335,0
1391,1000,333,396,349,0
1392,1000,325,405,329,0
1393,1000,320,404,329,0
1394,1000,329,403,316,0
1395,1000,334,406,348,0
1396,1000,336,393,352,0
1397,1000,334,408,333,0
1398,1000,337,398,314,0
1399,1000,336,391,329,0
1400,1000,325,409,339,0
1401,1000,329,399,346,0
1402,1000,336,397,335,0
1403,1000,338,399,297,0
1404,1000,338,398,342,0
1405,1000,321,408,340,0
1406,1000,334,407,324,0
1407,1000,320,405,342,0
1408,1000,337,399,355,0
1409,1000,329,391,334,0
1410,1000,336,392,317,0
1411,1000,342,403,313,0
1412,1000,335,402,326,0
1413,1000,335,397,341,0
1414,1000,345,390,349,0
1415,1000,321,391,341,0
1416,1000,319,400,342,0
1417,1000,330,398,348,0
1418,1000,341,399,314,0
1419,1000,325,400,347,0
1420,1000,336,392,347,0
1421,1000,334,409,312,0
1422,1000,324,398,352,0
1423,1000,328,402,337,0
1424,1000,328,405,333,0
1425,1000,342,402,315,0
1426,1000,326,390,329,0
1427,1000,323,402,342,0
1428,1000,345,400,314,0
1429,1000,353,398,356,0
1430,1000,321,400,344,0
1431,1000,338,399,330,0
1432,1000,325,398,323,0
1433,1000,314,408,333,0
1434,1000,330,404,332,0
1435,1000,346,402,350,0
1436,1000,326,400,347,0
1437,1000,324,403,333,0
1438,1000,337,398,316,0
1439,1000,335,398,347,0
1440,1000,337,400,330,0
1441,1000,342,399,324,0
1442,1000,321,394,337,0
1443,1000,332,396,341,0
1444,1000,338,401,316,0
1445,1000,340,400,316,0
1446,1000,332,400,341,0
1447,1000,326,402,335,0
1448,1000,330,400,333,0
1449,1000,331,406,313,0
1450,1000,337,401,334,0
1451,1000,361,407,309,0
1452,1000,333,403,329,0
1453,1000,323,403,330,0
1454,1000,334,405,309,0
1455,1000,325,403,343,0
1456,1000,325,405,346,0
1457,1000,325,406,334,0
1458,1000,347,400,304,0
1459,1000,319,407,337,0
1460,1000,340,399,335,0
1461,1000,336,396,340,0
1462,1000,329,400,330,0
1463,1000,355,402,343,0
1464,1000,328,394,339,0
1465,1000,329,406,344,0
1466,1000,322,402,340,0
1467,1000,333,401,344,0
1468,1000,343,401,332,0
1469,1000,342,401,312,0
1470,1000,332,403,316,0
1471,1000,331,399,346,0
1472,1000,338,404,317,0
1473,1000,311,397,353,0
1474,1000,323,402,315,0
1475,1000,330,395,347,0
1476,1000,334,403,333,0
1477,1000,339,404,311,0
1478,1000,347,406,328,0
1479,1000,340,399,355,0
1480,1000,342,397,311,0
1481,1000,334,404,339,0
1482,1000,341,403,303,0
1483,1000,344,387,329,0
1484,1000,324,404,324,0
1485,1000,336,400,329,0
1486,1000,319,402,344,0
1487,1000,333,401,329,0
1488,1000,335,406,342,0
1489,1000,337,406,336,0
1490,1000,332,404,340,0
1491,1000,336,403,313,0
1492,1000,343,401,325,0
1493,1000,335,405,341,0
1494,1000,331,401,333,0
1495,1000,331,407,344,0
1496,1000,322,398,345,0
1497,1000,332,396,350,0
1498,1000,321,405,339,0
1499,1000,325,397,351,0
1500,1000,337,403,346,0
1501,1000,334,400,336,0
1502,1000,337,390,330,0
1503,1000,329,397,328,0
1504,1000,322,404,352,0
1505,1000,339,403,327,0
1506,1000,335,399,337,0
1507,1000,346,394,328,0
1508,1000,329,398,341,0
1509,1000,327,397,343,0
1510,1000,332,399,327,0
1511,1000,359,389,356,0
1512,1000,350,398,345,0
1513,1000,314,399,341,0
1514,1000,332,406,328,0
1515,1000,314,393,333,0
1516,1000,323,401,334,0
1517,1000,340,405,326,0
1518,1000,356,402,352,0
1519,1000,325,397,344,0
1520,1000,328,397,347,0
1521,1000,339,403,311,0
1522,1000,343,390,339,0
1523,1000,326,407,344,0
1524,1000,332,404,333,0
1525,1000,347,409,314,0
1526,1000,335,396,295,0
1527,1000,337,408,332,0
1528,1000,329,398,338,0
1529,1000,326,399,351,0
1530,1000,334,398,334,0
1531,1000,335,400,314,0
1532,1000,342,404,325,0
1533,1000,336,396,313,0
1534,1000,339,403,331,0
1535,1000,333,395,332,0
1536,1000,325,401,334,0
1537,1000,332,400,332,0
1538,1000,333,404,346,0
1539,1000,325,400,332,0
1540,1000,329,399,349,0
1541,1000,321,400,333,0
1542,1000,326,400,350,0
1543,1000,331,400,333,0
1544,1000,345,399,325,0
1545,1000,336,401,321,0
1546,1000,339,402,316,0
1547,1000,338,404,311,0
1548,1000,336,400,317,0
1549,1000,329,397,332,0
1550,1000,322,404,334,0
1551,1000,333,402,342,0
1552,1000,328,397,343,0
1553,1000,328,401,355,0
1554,1000,329,405,344,0
1555,1000,319,404,332,0
1556,1000,340,393,331,0
1557,1000,331,397,326,0
1558,1000,337,406,317,0
1559,1000,334,407,331,0
1560,1000,338,395,338,0
1561,1000,358,415,322,0
1562,1000,332,391,341,0
1563,1000,339,403,326,0
1564,1000,336,400,332,0
1565,1000,355,397,344,0
1566,1000,318,400,333,0
1567,1000,331,397,318,0
1568,1000,334,401,335,0
1569,1000,329,398,344,0
1570,1000,342,405,335,0
1571,1000,326,399,350,0
1572,1000,331,398,340,0
1573,1000,320,396,330,0
1574,1000,329,404,348,0
1575,1000,340,400,317,0
1576,1000,337,401,325,0
1577,1000,327,401,342,0
1578,1000,337,398,342,0
1579,1000,322,389,337,0
1580,1000,334,397,333,0
1581,1000,337,400,323,0
1582,1000,315,400,332,0
1583,1000,335,396,350,0
1584,1000,329,402,334,0
1585,1000,332,396,331,0
1586,1000,329,406,318,0
1587,1000,330,393,322,0
1588,1000,333,399,331,0
1589,1000,333,401,334,0
1590,1000,343,403,350,0
1591,1000,359,406,343,0
1592,1000,342,401,315,0
1593,1000,330,402,313,0
1594,1000,322,397,326,0
1595,1000,334,407,307,0
1596,1000,330,390,321,0
1597,1000,333,402,346,0
1598,1000,339,404,314,0
1599,1000,339,403,314,0
1600,1000,334,402,314,0
1601,1000,347,404,307,0
1602,1000,358,393,352,0
1603,1000,319,388,330,0
1604,1000,327,405,344,0
1605,1000,325,399,350,0
1606,1000,341,407,323,0
1607,1000,360,406,318,0
1608,1000,332,403,340,0
1609,1000,330,401,342,0
1610,1000,334,396,344,0
1611,1000,334,404,310,0
1612,1000,329,407,354,0
1613,1000,324,400,331,0
1614,1000,334,399,332,0
1615,1000,351,401,338,0
1616,1000,340,402,310,0
1617,1000,339,402,331,0
1618,1000,326,402,331,0
1619,1000,338,400,335,0
1620,1000,346,389,329,0
1621,1000,316,408,346,0
1622,1000,333,399,342,0
1623,1000,338,401,315,0
1624,1000,344,400,344,0
1625,1000,322,401,333,0
1626,1000,340,403,321,0
1627,1000,349,397,340,0
1628,1000,336,401,321,0
1629,1000,319,404,336,0
1630,1000,335,397,342,0
1631,1000,340,402,314,0
1632,1000,322,403,330,0
1633,1000,334,395,341,0
1634,1000,328,398,337,0
1635,1000,327,407,332,0
1636,1000,337,393,339,0
1637,1000,340,400,318,0
1638,1000,337,401,319,0
1639,1000,334,396,329,0
1640,1000,329,404,332,0
1641,1000,312,407,343,0
1642,1000,328,401,320,0
1643,1000,335,405,335,0
1644,1000,337,402,318,0
1645,1000,340,398,322,0
1646,1000,352,380,335,0
1647,1000,337,399,351,0
1648,1000,337,398,330,0
1649,1000,325,395,330,0
1650,1000,343,396,343,0
1651,1000,343,402,322,0
1652,1000,337,402,322,0
1653,1000,337,407,319,0
1654,1000,334,409,335,0
1655,1000,338,404,347,0
1656,1000,340,404,338,0
1657,1000,323,404,347,0
1658,1000,337,402,332,0
1659,1000,332,401,333,0
1660,1000,342,400,338,0
1661,1000,335,399,333,0
1662,1000,337,400,314,0
1663,1000,335,402,333,0
1664,1000,329,399,328,0
1665,1000,329,401,349,0
1666,1000,330,400,337,0
1667,1000,343,402,325,0
1668,1000,329,400,319,0
1669,1000,327,402,337,0
1670,1000,317,405,334,0
1671,1000,335,402,317,0
1672,1000,325,403,341,0
1673,1000,323,404,329,0
1674,1000,326,402,321,0
1675,1000,331,405,338,0
1676,1000,336,403,350,0
1677,1000,341,408,335,0
1678,1000,332,399,338,0
1679,1000,331,405,331,0
1680,1000,330,405,332,0
1681,1000,337,398,329,0
1682,1000,329,402,341,0
1683,1000,332,409,330,0
1684,1000,326,402,345,0
1685,1000,328,411,341,0
1686,1000,323,401,335,0
1687,1000,337,401,334,0
1688,1000,332,405,311,0
1689,1000,337,389,334,0
1690,1000,360,409,323,0
1691,1000,330,403,345,0
1692,1000,338,409,333,0
1693,1000,326,405,332,0
1694,1000,329,401,334,0
1695,1000,330,400,333,0
1696,1000,327,397,335,0
1697,1000,344,401,320,0
1698,1000,336,401,341,0
1699,1000,322,406,344,0
1700,1000,359,401,341,0
1701,1000,333,397,327,0
1702,1000,323,406,337,0
1703,1000,325,401,334,0
1704,1000,329,401,330,0
1705,1000,337,399,316,0
1706,1000,339,404,342,0
1707,1000,336,406,337,0
1708,1000,326,407,323,0
1709,1000,314,399,333,0
1710,1000,337,399,337,0
1711,1000,339,401,321,0
1712,1000,338,403,315,0
1713,1000,339,404,312,0
1714,1000,337,401,330,0
1715,1000,340,401,314,0
1716,1000,332,404,341,0
1717,1000,341,405,320,0
1718,1000,324,404,335,0
1719,1000,342,394,334,0
1720,1000,338,406,327,0
1721,1000,345,398,340,0
1722,1000,335,394,335,0
1723,1000,332,402,331,0
1724,1000,340,405,340,0
1725,1000,334,395,341,0
1726,1000,328,403,350,0
1727,1000,326,394,326,0
1728,1000,331,405,346,0
1729,1000,322,401,330,0
1730,1000,333,398,328,0
1731,1000,338,402,322,0
1732,1000,340,400,342,0
1733,1000,326,388,335,0
1734,1000,329,399,346,0
1735,1000,334,402,331,0
1736,1000,312,397,340,0
1737,1000,328,407,341,0
1738,1000,333,397,350,0
1739,1000,336,400,331,0
1740,1000,331,397,328,0
1741,1000,333,402,338,0
1742,1000,333,397,324,0
1743,1000,318,399,344,0
1744,1000,314,401,343,0
1745,1000,337,399,321,0
1746,1000,333,396,321,0
1747,1000,354,405,311,0
1748,1000,338,405,328,0
1749,1000,318,395,331,0
1750,1000,326,387,343,0
1751,1000,329,404,326,0
1752,1000,325,399,330,0
1753,1000,330,399,333,0
1754,1000,337,406,340,0
1755,1000,338,401,338,0
1756,1000,321,400,306,0
1757,1000,338,400,321,0
1758,1000,340,409,329,0
1759,1000,332,401,336,0
1760,1000,328,403,336,0
1761,1000,336,405,317,0
1762,1000,322,397,338,0
1763,1000,335,408,332,0
1764,1000,323,397,316,0
1765,1000,337,398,343,0
1766,1000,339,404,341,0
1767,1000,333,401,309,0
1768,1000,355,391,335,0
1769,1000,327,404,344,0
1770,1000,331,405,330,0
1771,1000,328,408,338,0
1772,1000,337,396,327,0
1773,1000,326,402,307,0
1774,1000,358,398,349,0
1775,1000,350,395,349,0
1776,1000,333,398,327,0
1777,1000,331,408,345,0
1778,1000,340,399,341,0
1779,1000,336,405,329,0
1780,1000,322,391,326,0
1781,1000,347,395,324,0
1782,1000,334,398,338,0
1783,1000,368,400,350,0
1784,1000,339,406,338,0
1785,1000,327,378,338,0
1786,1000,319,392,334,0
1787,1000,328,407,345,0
1788,1000,325,403,329,0
1789,1000,325,402,333,0
1790,1000,339,409,343,0
1791,1000,333,400,337,0
1792,1000,329,402,323,0
1793,1000,336,395,350,0
1794,1000,325,405,336,0
1795,1000,334,402,338,0
1796,1000,326,402,326,0
1797,1000,331,402,347,0
1798,1000,325,410,345,0
1799,1000,328,403,344,0
1800,1000,331,402,352,0
1801,1000,339,402,318,0
1802,1000,314,400,329,0
1803,1000,335,402,326,0
1804,1000,338,399,310,0
1805,1000,334,401,338,0
1806,1000,323,405,331,0
1807,1000,326,404,337,0
1808,1000,339,399,322,0
1809,1000,339,400,309,0
1810,1000,343,404,324,0
1811,1000,336,396,328,0
1812,1000,332,398,351,0
1813,1000,335,408,311,0
1814,1000,323,401,349,0
1815,1000,323,410,340,0
1816,1000,330,396,351,0
1817,1000,328,400,330,0
1818,1000,328,400,335,0
1819,1000,324,396,335,0
1820,1000,338,389,338,0
1821,1000,315,396,330,0
1822,1000,311,403,330,0
1823,1000,329,400,338,0
1824,1000,336,407,341,0
1825,1000,336,403,323,0
1826,1000,332,401,337,0
1827,1000,316,403,340,0
1828,1000,324,404,324,0
1829,1000,333,393,336,0
1830,1000,333,384,351,0
1831,1000,325,398,340,0
1832,1000,333,402,336,0
1833,1000,337,402,303,0
1834,1000,318,402,326,0
1835,1000,337,401,330,0
1836,1000,334,401,310,0
1837,1000,322,400,325,0
1838,1000,333,399,331,0
1839,1000,343,405,335,0
1840,1000,339,402,317,0
1841,1000,336,394,323,0
1842,1000,340,405,336,0
1843,1000,334,398,322,0
1844,1000,331,404,334,0
1845,1000,336,404,334,0
1846,1000,330,403,329,0
1847,1000,334,398,338,0
1848,1000,322,401,328,0
1849,1000,335,396,349,0
1850,1000,331,404,330,0
1851,1000,331,401,330,0
1852,1000,325,406,336,0
1853,1000,337,386,340,0
1854,1000,320,401,335,0
1855,1000,333,401,329,0
1856,1000,342,407,308,0
1857,1000,309,389,321,0
1858,1000,339,406,315,0
1859,1000,327,402,332,0
1860,1000,327,403,348,0
1861,1000,305,405,335,0
1862,1000,345,405,343,0
1863,1000,335,403,334,0
1864,1000,323,396,346,0
1865,1000,329,401,352,0
1866,1000,329,398,332,0
1867,1000,345,397,332,0
1868,1000,349,404,349,0
1869,1000,339,410,324,0
1870,1000,335,404,335,0
1871,1000,333,400,324,0
1872,1000,351,393,354,0
1873,1000,332,394,332,0
1874,1000,339,398,318,0
1875,1000,328,397,341,0
1876,1000,343,405,326,0
1877,1000,348,398,320,0
1878,1000,316,401,337,0
1879,1000,310,404,333,0
1880,1000,330,405,349,0
1881,1000,340,399,326,0
1882,1000,351,399,353,0
1883,1000,342,392,324,0
1884,1000,342,397,340,0
1885,1000,326,406,329,0
1886,1000,335,403,318,0
1887,1000,336,401,319,0
1888,1000,341,404,358,0
1889,1000,307,392,339,0
1890,1000,326,410,337,0
1891,1000,336,403,329,0
1892,1000,339,402,330,0
1893,1000,325,406,356,0
1894,1000,337,400,333,0
1895,1000,332,404,340,0
1896,1000,339,403,310,0
1897,1000,342,404,335,0
1898,1000,329,398,326,0
1899,1000,341,405,342,0
1900,1000,336,402,334,0
1901,1000,325,396,309,0
1902,1000,314,404,338,0
1903,1000,345,405,316,0
1904,1000,323,402,340,0
1905,1000,337,398,316,0
1906,1000,338,402,336,0
1907,1000,338,402,313,0
1908,1000,355,392,336,0
1909,1000,326,401,340,0
1910,1000,336,399,349,0
1911,1000,326,403,338,0
1912,1000,328,396,345,0
1913,1000,329,399,324,0
1914,1000,333,394,336,0
1915,1000,336,399,315,0
1916,1000,348,405,340,0
1917,1000,349,401,330,0
1918,1000,326,390,315,0
1919,1000,341,391,322,0
1920,1000,335,400,316,0
